,i_1C (A),rp_neg (m),Eeq_side (V),kappa_film (S/m),epsl_neg,Dl_elect (m^2/s),Ds_neg (m^2/s),i0ref_neg (A/m^2),E_min (V),i0_SEI (A/m^2),csmax_neg(mol/m^3),cl_0(mol/m^3),t_plus,i0ref_metal (A/m^2),sigma_neg,SEI_thickness(m),Capacity loss (%)
3979,3.084230157,6.5113e-06,0.320182858,9.7072e-05,0.279714595,7.38187e-10,8.78e-14,2.130369644,0.013713376,1.14697e-07,30371.73012,1021.340045,0.400642316,95.15927776,54.02516269,3.96854e-11,0.717804472
3980,5.15814488,5.56832e-06,0.153948233,0.000160263,0.265858631,3.93619e-10,4.25e-14,3.150104616,0.042438131,8.95046e-07,29164.75186,1000.750764,0.329341389,86.03510847,58.15480675,4.95806e-12,1.081433631
3981,4.059780417,1.23539e-06,0.234190156,6.91221e-05,0.316652827,6.62195e-10,4.07e-14,1.041395134,0.017369086,1.25141e-06,32028.75003,1069.991218,0.394928571,62.93537399,77.33530071,4.89068e-11,0.49629422
3982,1.951051855,4.14386e-06,0.129101932,0.000142702,0.303061126,6.65898e-10,3.06e-14,3.571708305,0.062340317,8.14893e-07,29348.3957,1181.390707,0.428010342,96.29573251,89.05543078,6.05949e-12,0.677173042
3983,3.523274023,7.80024e-06,0.341174712,0.000214907,0.294800763,2.78486e-10,7.64e-14,2.52857278,0.071121661,1.25785e-06,29766.71794,1094.346163,0.343743568,55.50033098,79.95230927,2.69081e-10,1.381527127
3984,4.983353521,2.15785e-06,0.198360876,6.17537e-05,0.370874828,4.99992e-10,2.82e-14,2.169795254,0.075000825,1.39878e-06,32712.11308,1074.77209,0.28369289,66.23132567,60.37387213,5.85502e-12,1.000447491
3985,3.10599267,5.13576e-06,0.189141971,2.21974e-05,0.285942521,3.04958e-10,7.43e-14,1.441543863,0.005439714,6.07719e-07,30749.0945,1047.031171,0.264146789,93.48423418,74.34374908,1.35428e-11,0.634853142
3986,5.806103288,2.32483e-06,0.373419573,4.81922e-05,0.302513179,3.81417e-10,3.32e-14,1.239138033,1.90413e-05,2.74654e-07,30254.14844,1007.367915,0.397228826,52.89885341,61.68353618,1.53643e-10,0.725853193
3987,3.161866246,1.55962e-06,0.247857298,3.37898e-05,0.394393971,2.45643e-10,1.12e-14,2.673475838,0.032787026,1.37936e-06,31663.91967,1195.627769,0.317540018,61.36721207,96.96025661,7.38592e-11,0.612071923
3988,6.27225621,3.12884e-06,0.11982584,0.000237634,0.33009582,5.93278e-10,3.44e-14,1.69846445,0.052645785,6.37539e-07,29073.50772,1113.024804,0.420389481,73.01339513,92.05438958,1.24584e-12,0.866393739
3989,4.376354193,1.78077e-06,0.166941164,6.38899e-05,0.373707858,4.84086e-10,4.47e-14,0.572292367,0.009323206,1.2129e-07,31742.72442,1036.808187,0.300833914,55.95681216,99.51760144,1.06749e-12,0.553035751
3990,6.386772533,9.28453e-06,0.156719995,6.64878e-05,0.389831089,5.58019e-10,1.68e-14,1.912723245,0.031071419,1.10559e-06,29078.87243,1006.788083,0.32823616,84.8476629,62.28324556,5.41712e-12,7.297526564
3991,3.419967849,1.09647e-06,0.064468233,5.5775e-05,0.279745734,2.46693e-10,1.68e-14,3.52299605,0.026912963,1.48767e-06,30024.03341,1014.059343,0.306344678,74.80765516,79.20182921,1.73957e-12,0.510697366
3992,2.039921714,7.04729e-06,0.298539621,1.93088e-05,0.295369266,1.79666e-10,2.06e-14,1.428086169,0.075392258,1.03761e-06,32885.17108,1119.270585,0.290943248,89.01976047,82.62598683,9.94041e-11,2.04026074
3993,5.776793825,9.65824e-06,0.113608056,0.000162075,0.342950362,2.50641e-10,8.47e-14,1.378984593,0.0825275,4.66264e-07,31702.54745,1065.06954,0.37625048,68.27820107,60.97048439,2.91474e-13,3.142796114
3994,0.713234535,1.96517e-06,0.09899261,0.000167485,0.246915572,5.85226e-10,2.03e-14,0.490497846,0.044318827,3.84422e-07,30957.23804,1045.742326,0.292900924,89.48344204,87.09865429,5.05812e-12,0.468485349
3995,5.902316857,5.50442e-06,0.343568452,6.65847e-05,0.389967628,6.81305e-10,4.7e-14,1.585317141,0.018357374,9.97536e-07,31062.27953,1113.332237,0.425477956,75.38814152,78.61433323,2.85339e-10,1.252087437
3996,2.698403581,6.15905e-06,0.317762874,9.56483e-05,0.325039884,3.40785e-10,2.68e-14,1.331452134,0.098132717,6.98379e-07,32830.45114,1074.600361,0.364799431,87.34362863,85.25181725,5.31648e-11,2.101711555
3997,3.401042065,3.51211e-06,0.395881991,0.000163295,0.351545682,2.50705e-10,1.44e-14,2.723642371,0.005702717,1.40932e-06,32124.86386,1030.639271,0.419919771,78.74087109,52.34837172,1.97999e-09,1.548616643
3998,2.43479529,4.97654e-06,0.100859069,6.49534e-06,0.3074093,4.28712e-10,2.67e-14,3.536813242,0.093826348,8.178e-07,32757.30879,1018.603724,0.253010075,84.7964349,70.80875287,6.94687e-13,1.444722813
3999,4.806043275,4.58004e-06,0.339386605,0.000219792,0.387184213,6.44603e-10,7.77e-14,2.229949444,0.014165094,9.59797e-07,29921.40636,1056.485703,0.280062745,75.43303661,97.25324374,2.60523e-10,0.819706546
4000,2.276991942,3.52711e-06,0.036969225,1.65851e-05,0.243785251,6.24768e-10,8.72e-14,0.932215268,0.015894577,2.9663e-07,29327.49509,1047.197179,0.27215585,61.97414115,50.23510153,3.27041e-13,0.560397838
4001,1.271579574,2.27923e-06,0.021436078,0.000157605,0.34888563,6.61308e-10,3.91e-14,1.882666043,0.083259986,2.76267e-07,30005.66826,1180.122507,0.316794469,89.62838486,80.01313162,8.78653e-14,0.877407705
4002,1.561479267,6.04756e-06,0.360713444,0.000175715,0.275887404,6.46843e-10,4.51e-14,2.582099525,0.092399042,1.49078e-06,30962.42975,1085.002375,0.386658267,98.06799005,77.34454039,5.38331e-10,1.38218137
4003,2.800533778,1.06301e-05,0.277525937,0.000202354,0.359457669,3.82102e-10,9.9e-14,1.584773875,0.02292937,5.25812e-07,32362.02176,1116.822917,0.388171241,55.45938978,79.23639572,8.04035e-11,0.998854216
4004,5.576868398,7.8383e-06,0.252264594,5.32661e-05,0.258529969,6.69765e-10,4.25e-14,1.608554792,0.003164345,1.17241e-06,29874.44991,1117.675753,0.375286751,74.21433724,76.91967757,6.58327e-11,1.685040838
4005,5.249255426,3.67935e-06,0.20254736,0.000237591,0.230641896,4.15314e-10,4.1e-14,0.889116026,0.026275197,6.90805e-07,30070.15291,1134.386268,0.274271725,62.82969318,52.43020025,1.35567e-11,0.764778552
4006,0.152989012,9.3261e-06,0.26374304,3.77614e-05,0.281109391,3.0669e-10,4.6e-14,1.33878107,0.048290423,1.27391e-06,30352.29113,1102.610981,0.342109351,90.29530265,99.67154677,2.36172e-09,0.7788123
4007,5.523910894,1.14797e-06,0.063215406,0.000160448,0.323772845,4.7799e-10,9.64e-14,1.676175439,0.00225544,1.18327e-06,31168.60133,1034.408451,0.386130966,91.67872052,85.60038347,9.00768e-13,0.484536939
4008,5.555553449,9.63536e-06,0.207001458,1.75701e-05,0.313340842,1.94986e-10,8.81e-14,2.572365886,0.024353658,1.04185e-06,32105.00527,1164.889354,0.310408391,61.17453752,81.24462989,1.93897e-11,1.365548585
4009,4.853774902,3.87717e-06,0.047115565,4.44748e-05,0.265489263,7.28577e-10,2e-14,2.159861353,0.097662232,1.45674e-06,30486.82912,1062.773351,0.379095836,94.86715792,55.61557727,2.09383e-13,1.981240484
4010,5.217032035,6.65773e-06,0.261211917,0.000216895,0.392764765,4.33863e-10,7.36e-14,2.667985198,0.001927214,8.592e-07,32319.78732,1051.073066,0.428680798,59.85788885,72.10869476,4.5876e-11,1.027229898
4011,4.482883189,4.04943e-06,0.089119626,0.000124889,0.300714118,2.07734e-10,2.17e-14,1.450903673,0.028442304,8.9339e-07,32694.25419,1027.822368,0.343604435,77.18101977,69.00105589,1.5704e-12,0.947284483
4012,0.902381028,4.07505e-06,0.370573953,0.000140528,0.304237265,1.72201e-10,6.18e-14,2.783162003,0.030003918,1.34696e-06,30030.45389,1018.278684,0.259122032,97.13702407,76.25754628,3.88869e-09,1.600441806
4013,5.132486386,9.56936e-06,0.224418523,0.000196429,0.346907078,3.2918e-10,5e-14,0.853292018,0.004007597,2.10075e-07,29816.77612,1019.032433,0.352935303,81.96219082,86.91727071,8.51328e-12,2.220642359
4014,5.269500501,3.98444e-06,0.367372321,2.71152e-05,0.353714715,4.8617e-10,7.94e-14,3.035214327,0.024668776,1.32428e-06,32702.0069,1145.110268,0.277063772,73.72254992,74.01594504,6.3479e-10,0.785906033
4016,5.855672278,3.70118e-06,0.112184237,0.000236726,0.3304386,5.33227e-10,7.73e-14,0.940392341,0.095024162,2.92117e-07,29898.16364,1187.227065,0.302277781,50.08328611,60.69729383,1.36512e-13,1.450242309
4017,1.322365398,1.46532e-06,0.311167433,0.000141165,0.241989888,3.18325e-10,1.01e-14,1.121746463,0.091994095,8.11235e-07,29082.40678,1144.494392,0.394576168,64.11028307,96.17509946,1.26488e-10,1.312174725
4018,5.808808898,1.71112e-06,0.268975923,0.000135098,0.276197096,5.42029e-10,1.6e-14,0.656093713,0.02106705,5.61794e-07,29695.15971,1032.922734,0.357656801,94.66329335,66.72423229,3.55939e-11,0.715970542
4020,1.664077254,7.01823e-06,0.395880772,0.000108021,0.318069443,2.83665e-10,9.18e-14,2.27202519,0.065562111,1.38744e-06,29844.85577,1050.577749,0.310704625,50.09415797,65.64432126,3.39467e-09,1.243839712
4021,4.656561878,2.5234e-06,0.091688289,0.000128245,0.389342433,4.92074e-10,1.27e-14,2.502625401,0.099441466,6.11114e-07,32022.85189,1007.349777,0.351858944,94.85275061,82.85039766,1.80773e-13,1.695477192
4022,3.085772489,3.33122e-06,0.179046029,0.000189707,0.271295869,1.8257e-10,3.83e-14,2.616631825,0.070215274,6.23914e-07,31837.88631,1155.678114,0.304517471,63.94101574,89.36868237,8.07303e-12,0.621031602
4023,0.364658384,2.57534e-06,0.210374154,0.000187586,0.339559686,3.10474e-10,5.25e-14,2.137677139,0.008160795,1.27838e-06,29661.82638,1064.893964,0.349527892,59.65162424,82.49763775,2.68659e-10,0.603583362
4024,2.894464477,1.1694e-06,0.081980529,9.30938e-05,0.385381383,3.17723e-10,2.77e-14,2.666755075,0.001857169,1.5539e-07,30854.22437,1025.397615,0.256823327,58.68435087,62.31919533,2.78232e-13,0.439483969
4025,5.047044042,6.01964e-06,0.260075111,0.000211981,0.308748686,4.4173e-10,3.52e-14,2.620635403,0.062919427,9.96214e-07,29644.21568,1056.888166,0.335708133,64.29186413,59.53840832,4.54664e-11,1.434062111
4026,0.462428691,1.03289e-06,0.365198431,0.000219059,0.388315606,5.60122e-10,8.96e-14,0.383016195,0.026816273,1.283e-06,29321.85517,1050.014327,0.408345043,63.32028677,72.73633011,5.52738e-09,6.51884435
4027,1.23265757,1.01124e-05,0.127957722,6.4268e-05,0.288182875,6.31989e-10,6.78e-14,0.451009825,0.002527332,5.98869e-07,29160.67834,1160.61618,0.299248556,75.515709,93.16898765,1.02014e-11,0.836579318
4028,2.643659499,2.09487e-06,0.359060916,3.39179e-05,0.250735466,5.56181e-10,7.03e-14,1.332744383,0.058832441,1.37921e-06,29319.17624,1136.029938,0.419750115,78.16460792,65.58059183,1.1254e-09,1.186755132
4029,3.06712157,7.19278e-06,0.270250472,0.000222178,0.251649308,6.82313e-10,1.84e-14,2.594791168,0.000612098,2.41652e-07,32278.23806,1060.570324,0.299667409,88.84294953,77.03493933,3.28441e-11,1.567723996
4030,5.851531826,4.47974e-06,0.126524193,0.000178469,0.360788085,1.81367e-10,7.9e-14,0.929973206,0.047414296,4.86075e-07,29448.63982,1177.83598,0.329003295,51.71957908,88.87460714,1.21617e-12,0.939176832
4031,0.54733233,2.02777e-06,0.050675161,0.000152396,0.345292085,4.85148e-10,3.45e-14,0.919160469,0.053589071,1.18466e-06,32459.8845,1125.536166,0.359833188,69.55753142,72.9246559,5.8302e-12,0.421328461
4032,3.301868307,5.34214e-06,0.184772131,6.34342e-05,0.358069771,2.35091e-10,8.55e-14,2.216674002,0.050671477,9.06695e-07,30599.19664,1034.589549,0.397866193,66.90931309,58.65305625,1.31089e-11,0.676530381
4033,5.967790658,6.77079e-06,0.153831491,0.000217494,0.307446178,7.13086e-10,7.94e-14,2.661937257,0.007186456,1.54579e-07,29827.23262,1035.297393,0.372249771,75.71289676,78.87702237,8.11124e-13,1.048186468
4034,1.652368259,1.03943e-05,0.179942149,0.000203275,0.307172652,6.11944e-10,4.77e-14,2.156205868,0.007143673,4.11713e-07,30291.01132,1072.469769,0.40658604,95.82292806,94.16217986,1.26417e-11,1.029195402
4035,4.465981869,1.78786e-06,0.35834915,0.000236089,0.233593709,5.72256e-10,4.47e-14,0.898461724,0.012540161,1.44115e-06,29576.28275,1067.781254,0.419652134,98.12591402,66.01405854,7.80985e-10,1.075093967
4036,4.511549115,4.16152e-06,0.295585396,0.000153633,0.286813285,7.38307e-10,5.28e-14,1.658883921,0.024255276,3.51875e-07,30719.15585,1155.912174,0.394820715,76.54861403,74.73987235,4.99861e-11,0.704351009
4037,4.510130242,5.68924e-06,0.128273297,3.93389e-05,0.29819389,5.37488e-10,7.99e-14,1.100719213,0.015272446,1.00122e-06,32536.3993,1143.568497,0.363305462,88.60719545,64.18996849,4.64972e-12,0.736020537
4038,1.62209422,6.37178e-06,0.21402179,0.000164034,0.233477766,1.93655e-10,8.96e-14,2.924265897,0.061504387,8.90398e-07,29553.77644,1194.792373,0.274394073,93.33756709,80.36008868,5.54855e-11,0.607303491
4039,5.706020384,2.21126e-06,0.129151708,0.000162838,0.250860346,5.38447e-10,3.37e-14,0.919804097,0.045793108,4.82749e-07,31292.7048,1199.768828,0.402607689,61.93300161,61.98081485,1.61762e-12,0.601940643
4041,4.348398774,6.93856e-06,0.222465159,0.000173956,0.250937676,6.64352e-10,5.72e-14,1.337534336,0.097129619,2.47971e-07,29115.52372,1028.895766,0.3034864,61.05365976,67.55753788,1.82526e-12,2.128513609
4042,5.417554687,1.41792e-06,0.154195913,5.38085e-05,0.335952756,5.84887e-10,5.58e-14,0.874421925,0.079762304,5.21792e-07,31027.95319,1146.140299,0.363978536,74.51743555,63.60999884,6.99291e-13,0.938566086
4043,3.85660385,7.49479e-06,0.269642835,0.000206176,0.399802303,5.94146e-10,1.92e-14,1.942443485,0.010898264,1.2757e-06,30030.05631,1008.449705,0.410599474,95.31279975,67.36383234,1.03909e-10,2.635942001
4044,3.015281831,1.0064e-05,0.216178952,0.000220738,0.348936789,2.6985e-10,9.77e-14,0.645637576,0.052650261,2.88163e-07,31817.34916,1194.968216,0.349754236,94.98050139,53.35273813,6.84481e-12,1.522422557
4045,1.949415415,2.5864e-06,0.019601124,0.000151689,0.390253596,5.97723e-10,8.59e-14,1.790702752,0.066758651,5.36681e-07,30439.43836,1060.654343,0.342316388,92.04014672,51.53112999,3.26548e-13,0.506324679
4046,3.227524468,6.02912e-06,0.124217323,0.00011202,0.297894637,3.55954e-10,1.93e-14,2.853938573,0.005264912,8.40886e-07,31658.46392,1086.790441,0.306822763,99.13248423,97.69739098,4.33905e-12,1.312482604
4047,4.70474502,3.0703e-06,0.13560807,0.000155944,0.263590358,6.94995e-10,2.86e-14,2.720664427,0.007878696,7.00941e-07,32591.30872,1001.729463,0.293546667,52.39275498,95.90474343,3.29277e-12,0.627814581
4048,5.739974169,2.838e-06,0.204873141,0.000150505,0.375789675,3.97192e-10,8.01e-14,0.909475521,0.023757452,1.31879e-06,29237.85279,1067.093911,0.384188846,74.43362007,63.5008918,1.85145e-11,0.690141217
4049,1.468092254,4.9762e-06,0.231108922,1.01063e-05,0.38209467,5.29902e-10,8.73e-14,3.110979995,0.001407912,1.04262e-06,32761.65398,1105.018943,0.277834819,88.72274826,76.32761078,9.43305e-11,0.487489382
4050,3.63137974,7.8596e-06,0.389434833,1.38081e-05,0.341448977,2.98937e-10,6.98e-14,1.547532431,0.00016593,1.19581e-06,32177.14659,1024.560899,0.351576284,54.56376144,83.40510809,1.64662e-09,1.211309436
4051,5.382959244,2.31017e-06,0.350551725,0.00023991,0.246223201,3.16046e-10,6.35e-14,0.727321215,0.094331877,1.42341e-07,30610.86869,1123.359405,0.386749345,77.67076502,89.28336927,1.31367e-11,1.127637871
4052,4.859368615,7.5134e-06,0.201073854,0.000211078,0.298985911,2.77955e-10,9.83e-14,3.181786968,0.033558473,1.12273e-06,32525.74579,1127.907575,0.400371697,97.73746816,82.85059436,1.9198e-11,0.871732739
4053,0.535099319,2.44731e-06,0.22716808,0.000148323,0.283495027,6.26282e-10,9.47e-14,2.863408362,0.073193388,1.29386e-06,29622.1281,1104.270074,0.333842453,55.06618441,88.23197835,2.71912e-10,0.631261179
4054,6.438976146,1.55218e-06,0.330042505,0.000148262,0.331255876,2.29198e-10,7.65e-14,3.415833644,0.0049641,2.81646e-07,32317.72025,1143.739274,0.374915681,56.45729696,68.86431394,5.15628e-11,0.498952683
4055,5.732422269,5.37006e-06,0.277658494,0.000180243,0.280744273,6.74959e-10,5.45e-14,0.45259059,0.019322029,1.32112e-06,31491.05324,1051.460343,0.37504061,59.94273049,57.23714524,1.64303e-10,1.132346568
4056,0.651536501,9.33486e-06,0.333175423,0.000140664,0.243775319,2.76428e-10,7.4e-14,3.531371472,0.003746559,2.82806e-07,30967.80414,1143.576272,0.355265729,66.43861683,88.12989366,6.26138e-10,0.601261234
4057,2.290749718,5.27852e-06,0.024434508,0.000191716,0.359382971,3.92125e-10,2.55e-14,2.867840561,0.06799719,1.28226e-06,29992.73801,1192.922818,0.271359781,66.66212685,82.03787486,7.62256e-13,0.961641934
4058,5.449812052,1.05359e-05,0.183671891,7.06833e-05,0.237795958,3.42696e-10,8.83e-14,3.391968759,0.042068058,1.16065e-06,29909.56226,1067.590542,0.294108592,52.42310102,66.51355183,1.31839e-11,1.476863721
4059,3.128491495,1.08594e-05,0.157449156,0.000211322,0.341031712,2.00705e-10,6.57e-14,3.580121315,0.061966864,1.4652e-06,29647.84537,1094.657237,0.30144144,91.10707022,97.05939881,1.18211e-11,1.506323956
4060,3.193068164,4.75487e-06,0.255883623,0.000121526,0.248292535,1.79885e-10,2.69e-14,1.022457297,0.031764476,7.79031e-07,31845.2485,1052.754078,0.314495169,89.44182999,77.99866884,7.36061e-11,0.834655395
4061,1.031939156,4.30977e-06,0.354947038,3.34535e-05,0.293016089,5.91606e-10,7.27e-14,0.680448605,0.085591362,2.61461e-07,31493.47956,1050.277847,0.29122283,87.5185807,83.23429549,1.33745e-10,0.957740396
4062,0.420844201,1.04293e-05,0.338717113,5.38984e-05,0.301872708,3.79629e-10,9.88e-14,2.147102369,0.030311192,1.07348e-06,31648.82991,1093.78867,0.403669784,64.59760521,97.46619605,3.65276e-09,0.882143067
4063,6.430258773,3.32843e-06,0.387147808,0.000138435,0.363901431,4.33288e-10,7.7e-14,1.957626508,0.015750335,6.81088e-07,29271.38412,1100.622658,0.282875307,60.44525636,67.12823371,3.83748e-10,0.838895706
4064,5.748835044,1.5973e-06,0.089686276,7.93764e-05,0.310567128,4.26306e-10,3.08e-14,2.945144689,0.060174528,1.23883e-06,30588.41847,1119.680842,0.257717966,55.03799005,94.15815976,1.36808e-12,0.558474815
4065,1.78967076,9.72399e-06,0.271319864,2.74022e-05,0.379385685,2.21187e-10,6.13e-14,2.18122843,0.029894156,1.30899e-06,29180.62684,1147.719949,0.390102433,99.82355526,79.90943981,2.07084e-10,1.042676021
4066,0.272276776,1.52898e-06,0.254314399,0.000227784,0.264144603,4.88141e-10,4.76e-14,1.483960346,0.09491402,4.18199e-07,29438.07078,1199.018679,0.425479962,63.78382155,59.43079071,9.01087e-11,1.018996445
4067,6.161368029,9.80756e-06,0.156932491,9.70271e-05,0.318844132,6.59955e-10,3.94e-14,2.867686172,0.029003539,8.77282e-07,31864.01622,1182.410931,0.414493119,98.94823529,78.80513772,5.05173e-12,2.81409549
4068,5.015321246,8.56476e-06,0.247293304,0.000134768,0.372685788,1.69214e-10,7.12e-14,1.395020744,0.097095893,1.24803e-06,29035.45798,1048.867182,0.381609383,90.7178814,60.24354326,4.97698e-12,4.967821698
4069,4.078702029,7.34085e-06,0.032742917,0.000179676,0.32093117,4.50623e-10,4.65e-14,0.689162899,0.049537918,7.07057e-07,29579.65108,1022.39138,0.341285086,66.20853246,60.144877,3.4423e-13,1.65431895
4070,4.342051883,4.47645e-06,0.142981697,4.50366e-05,0.358693759,4.85741e-10,8.62e-14,1.256182285,0.006920506,8.70635e-07,32552.26945,1161.615655,0.426489064,70.39920633,79.08102045,4.92583e-12,0.620467493
4071,1.528539589,1.0524e-05,0.206547186,0.000191607,0.331448899,3.48639e-10,8.3e-14,2.282055484,0.087511645,3.10568e-07,32755.15569,1153.824868,0.42996342,53.64018492,86.09596438,4.13293e-12,1.422532286
4072,4.439384796,9.12354e-06,0.213320011,0.000148048,0.265868191,1.95406e-10,9.79e-14,3.318677262,0.056253393,7.62975e-07,31610.70419,1010.590998,0.372957444,83.01649682,78.14930218,1.79359e-11,1.023794679
4073,2.699678585,2.51826e-06,0.172317425,0.000106902,0.291824415,4.08393e-10,7.49e-14,0.543855905,0.079561479,1.20542e-06,32358.07449,1129.605589,0.423451039,67.49942723,56.63915379,5.42274e-12,0.890255036
4074,6.21653995,5.60091e-06,0.375283716,2.67324e-05,0.310783112,2.29632e-10,6.02e-14,2.146334864,0.000944779,3.15593e-07,30269.42419,1068.518786,0.381670345,69.93740922,62.64055469,1.82582e-10,1.049243982
4075,5.122717846,1.68622e-06,0.100221835,0.000140964,0.314746352,5.47711e-10,9.89e-14,2.786383485,0.009469374,1.43676e-06,32747.92482,1083.944163,0.336011657,69.94249731,62.07057986,2.57851e-12,0.437058416
4077,5.175516842,1.99792e-06,0.087655191,0.000143137,0.26799353,5.66267e-10,8.06e-14,0.954577345,0.095332098,1.33764e-07,31857.789,1171.899974,0.379281906,64.50673892,79.92719707,4.4108e-14,1.01611211
4078,4.148137194,2.59672e-06,0.216921044,5.74759e-05,0.30230891,4.12485e-10,9.42e-14,2.639682931,0.043190841,3.82895e-07,30900.48582,1140.207131,0.267284438,82.69170893,73.48570562,9.70234e-12,0.500734548
4079,6.291940378,6.48546e-06,0.099794966,0.000215653,0.349235316,2.39529e-10,7.42e-14,3.261537576,0.079478439,1.35296e-06,29749.53701,1170.67639,0.310843191,58.36880805,77.55670486,4.77283e-13,2.092894665
4080,5.554915639,8.56323e-06,0.332646154,0.000179935,0.232288123,6.10969e-10,6.72e-14,3.117532183,0.038961205,7.8892e-07,32630.37141,1134.939465,0.391900757,52.29119145,97.11733322,2.19333e-10,1.286506942
4082,3.250527415,2.51351e-06,0.292502751,6.77085e-05,0.328505207,6.17872e-10,1.71e-14,3.397114957,0.041348032,7.74973e-07,30566.43628,1166.587532,0.397746591,69.78981573,88.08933205,1.16811e-10,0.697871457
4083,0.295063872,1.01299e-05,0.258862579,4.08298e-05,0.351273657,6.50936e-10,4.56e-14,2.709575128,0.065353849,1.17773e-06,31113.09367,1063.828255,0.267592589,78.81216046,66.43611341,8.39101e-10,0.650663931
4084,1.048053213,4.60142e-06,0.345061231,0.000124275,0.397477438,2.48066e-10,9.8e-14,2.365700126,0.021503745,1.07306e-06,30218.7947,1137.926832,0.271610078,55.1902538,66.54108215,1.30406e-09,0.830973981
